,raceId,constructorId,points,position,wins
10571,859,1,497.0,2,6
10572,859,4,73.0,5,0
10573,859,6,375.0,3,1
10574,859,5,41.0,8,0
10575,859,10,69.0,6,0
10576,859,205,0.0,10,0
10577,859,166,0.0,12,0
10578,859,3,5.0,9,0
10579,859,131,165.0,4,0
10580,859,15,44.0,7,0
10581,859,164,0.0,11,0
10582,860,206,0.0,10,0
10583,860,207,0.0,11,0
10584,860,1,40.0,1,1
10585,860,3,0.0,9,0
10586,860,131,0.0,8,0
10587,860,10,1.0,7,0
10588,860,5,2.0,6,0
10589,860,208,6.0,5,0
10590,860,15,12.0,3,0
10591,860,6,10.0,4,0
10592,860,9,30.0,2,0
10593,861,1,55.0,1,1
10594,861,9,42.0,2,0
10595,861,6,35.0,3,1
10596,861,15,30.0,4,0
10597,861,208,16.0,5,0
10598,861,5,6.0,8,0
10599,861,10,9.0,6,0
10600,861,131,1.0,9,0
10601,861,3,8.0,7,0
10602,861,206,0.0,10,0
10603,861,207,0.0,11,0
10604,861,164,0.0,12,0
10605,862,1,88.0,1,1
10606,862,9,64.0,2,0
10607,862,6,37.0,3,1
10608,862,15,31.0,4,0
10609,862,208,24.0,6,0
10610,862,5,6.0,9,0
10611,862,10,9.0,8,0
10612,862,131,26.0,5,1
10613,862,3,18.0,7,0
10614,862,206,0.0,10,0
10615,862,207,0.0,11,0
10616,862,164,0.0,12,0
10617,864,164,0.0,12,0
10618,864,207,0.0,11,0
10619,864,3,43.0,6,1
10620,864,131,43.0,5,1
10621,864,10,18.0,8,0
10622,864,208,84.0,3,0
10623,864,206,0.0,10,0
10624,864,5,6.0,9,0
10625,864,15,41.0,7,0
10626,864,6,63.0,4,1
10627,864,9,109.0,1,1
10628,864,1,98.0,2,1
10629,863,1,92.0,2,1
10630,863,9,101.0,1,1
10631,863,6,45.0,4,1
10632,863,15,31.0,6,0
10633,863,208,57.0,3,0
10634,863,5,6.0,9,0
10635,863,10,17.0,8,0
10636,863,131,37.0,5,1
10637,863,3,18.0,7,0
10638,863,206,0.0,10,0
10639,863,207,0.0,11,0
10640,863,164,0.0,12,0
10641,865,1,108.0,2,1
10642,865,9,146.0,1,2
10643,865,6,86.0,3,1
10644,865,15,41.0,7,0
10645,865,208,86.0,4,0
10646,865,5,6.0,9,0
10647,865,10,28.0,8,0
10648,865,131,61.0,5,1
10649,865,3,44.0,6,1
10650,865,206,0.0,11,0
10651,865,207,0.0,10,0
10652,865,164,0.0,12,0
10653,866,1,133.0,2,2
10654,866,9,164.0,1,2
10655,866,6,97.0,4,1
10656,866,15,58.0,6,0
10657,866,208,108.0,3,0
10658,866,5,6.0,9,0
10659,866,10,28.0,8,0
10660,866,131,69.0,5,1
10661,866,3,44.0,7,1
10662,866,206,0.0,11,0
10663,866,207,0.0,10,0
10664,866,164,0.0,12,0
10665,867,1,137.0,2,2
10666,867,9,176.0,1,2
10667,867,6,122.0,4,2
10668,867,15,60.0,6,0
10669,867,208,126.0,3,0
10670,867,5,6.0,9,0
10671,867,10,44.0,8,0
10672,867,131,92.0,5,1
10673,867,3,45.0,7,1
10674,867,206,0.0,11,0
10675,867,207,0.0,10,0
10676,867,164,0.0,12,0
10677,868,1,142.0,4,2
10678,868,9,216.0,1,3
10679,868,6,152.0,2,2
10680,868,15,60.0,6,0
10681,868,208,144.0,3,0
10682,868,5,6.0,9,0
10683,868,10,44.0,8,0
10684,868,131,98.0,5,1
10685,868,3,47.0,7,1
10686,868,206,0.0,11,0
10687,868,207,0.0,10,0
10688,868,164,0.0,12,0
10689,869,207,0.0,10,0
10690,869,164,0.0,12,0
10691,869,131,105.0,5,1
10692,869,206,0.0,11,0
10693,869,3,47.0,7,1
10694,869,10,46.0,8,0
10695,869,5,6.0,9,0
10696,869,208,159.0,4,0
10697,869,15,80.0,6,0
10698,869,6,177.0,2,3
10699,869,9,230.0,1,3
10700,869,1,160.0,3,2
10701,870,164,0.0,12,0
10702,870,206,0.0,11,0
10703,870,10,46.0,8,0
10704,871,9,272.0,1,3
10705,870,207,0.0,10,0
10706,870,131,106.0,5,1
10707,871,1,218.0,2,4
10708,870,1,193.0,2,3
10709,870,9,246.0,1,3
10710,870,208,192.0,3,0
10711,870,15,80.0,6,0
10712,870,6,189.0,4,3
10713,870,3,53.0,7,1
10714,870,5,6.0,9,0
10715,871,6,199.0,4,3
10716,871,15,80.0,6,0
10717,871,208,207.0,3,0
10718,871,5,12.0,9,0
10719,871,10,59.0,7,0
10720,871,131,112.0,5,1
10721,871,3,53.0,8,1
10722,871,206,0.0,11,0
10723,871,207,0.0,10,0
10724,871,164,0.0,12,0
10725,872,1,243.0,2,5
10726,872,9,272.0,1,3
10727,872,6,226.0,3,3
10728,872,15,100.0,6,0
10729,872,208,217.0,4,0
10730,872,5,12.0,9,0
10731,872,10,63.0,7,0
10732,872,131,126.0,5,1
10733,872,3,54.0,8,1
10734,872,206,0.0,11,0
10735,872,207,0.0,10,0
10736,872,164,0.0,12,0
10737,873,164,0.0,12,0
10738,873,207,0.0,11,0
10739,873,3,54.0,8,1
10740,873,10,75.0,7,0
10741,873,208,231.0,4,0
10742,873,206,0.0,10,0
10743,873,5,14.0,9,0
10744,873,131,136.0,5,1
10745,873,15,101.0,6,0
10746,873,6,245.0,3,3
10747,873,9,297.0,1,4
10748,873,1,261.0,2,5
10749,874,164,0.0,12,0
10750,874,207,0.0,11,0
10751,874,3,58.0,8,1
10752,874,10,81.0,7,0
10753,874,208,239.0,4,0
10754,874,206,0.0,10,0
10755,874,5,15.0,9,0
10756,874,131,136.0,5,1
10757,874,15,116.0,6,0
10758,874,6,263.0,3,3
10759,874,9,324.0,1,5
10760,874,1,283.0,2,5
10761,875,1,284.0,3,5
10762,875,9,367.0,1,6
10763,875,6,290.0,2,3
10764,875,15,116.0,6,0
10765,875,208,255.0,4,0
10766,875,5,21.0,9,0
10767,875,10,89.0,7,0
10768,875,131,136.0,5,1
10769,875,3,58.0,8,1
10770,875,206,0.0,10,0
10771,875,207,0.0,11,0
10772,875,164,0.0,12,0
10773,876,164,0.0,12,0
10774,876,207,0.0,11,0
10775,876,3,59.0,8,1
10776,876,10,93.0,7,0
10777,876,208,263.0,4,0
10778,876,206,0.0,10,0
10779,876,5,21.0,9,0
10780,876,131,136.0,5,1
10781,876,15,116.0,6,0
10782,876,6,316.0,2,3
10783,876,9,407.0,1,7
10784,876,1,306.0,3,5
10785,877,1,318.0,3,5
10786,877,9,422.0,1,7
10787,877,6,340.0,2,3
10788,877,15,124.0,6,0
10789,877,208,288.0,4,1
10790,877,5,22.0,9,0
10791,877,10,95.0,7,0
10792,877,131,136.0,5,1
10793,877,3,73.0,8,1
10794,877,206,0.0,10,0
10795,877,207,0.0,11,0
10796,877,164,0.0,12,0
10797,878,1,353.0,3,6
10798,878,9,440.0,1,7
10799,878,6,367.0,2,3
10800,878,15,124.0,6,0
10801,878,208,302.0,4,1
10802,878,5,22.0,9,0
10803,878,10,99.0,7,0
10804,878,131,136.0,5,1
10805,878,3,76.0,8,1
10806,878,206,0.0,10,0
10807,878,207,0.0,11,0
10808,878,164,0.0,12,0
10809,879,1,378.0,3,7
10810,879,9,460.0,1,7
10811,879,6,400.0,2,3
10812,879,15,126.0,6,0
10813,879,208,303.0,4,1
10814,879,5,26.0,9,0
10815,879,10,109.0,7,0
10816,879,131,142.0,5,1
10817,879,3,76.0,8,1
10818,879,206,0.0,11,0
10819,879,207,0.0,10,0
10820,879,164,0.0,12,0
10821,880,208,26.0,2,1
10822,880,6,30.0,1,0
10823,880,9,23.0,3,0
10824,880,131,10.0,4,0
10825,880,10,10.0,5,0
10826,880,1,2.0,6,0
10827,880,5,0.0,7,0
10828,880,15,0.0,8,0
10829,880,3,0.0,9,0
10830,880,206,0.0,10,0
10831,880,207,0.0,11,0
10832,881,208,40.0,2,1
10833,881,6,40.0,3,0
10834,881,9,66.0,1,1
10835,881,131,37.0,4,0
10836,881,10,10.0,5,0
10837,881,1,4.0,7,0
10838,881,5,1.0,8,0
10839,881,15,4.0,6,0
10840,881,3,0.0,9,0
10841,881,206,0.0,10,0
10842,881,207,0.0,11,0
10843,882,208,60.0,3,1
10844,882,6,73.0,2,1
10845,882,9,78.0,1,1
10846,882,131,52.0,4,0
10847,882,10,14.0,6,0
10848,882,1,14.0,5,0
10849,882,5,7.0,7,0
10850,882,15,5.0,8,0
10851,882,3,0.0,9,0
10852,882,206,0.0,10,0
10853,882,207,0.0,11,0
10854,883,208,93.0,2,1
10855,883,6,77.0,3,1
10856,883,9,109.0,1,2
10857,883,131,64.0,4,0
10858,883,10,26.0,5,0
10859,883,1,23.0,6,0
10860,883,5,7.0,7,0
10861,883,15,5.0,8,0
10862,883,3,0.0,9,0
10863,883,206,0.0,10,0
10864,883,207,0.0,11,0
10865,884,208,111.0,3,1
10866,884,6,117.0,2,2
10867,884,9,131.0,1,2
10868,884,131,72.0,4,0
10869,884,10,32.0,5,0
10870,884,1,29.0,6,0
10871,884,5,8.0,7,0
10872,884,15,5.0,8,0
10873,884,3,0.0,9,0
10874,884,206,0.0,10,0
10875,884,207,0.0,11,0
10876,885,208,112.0,3,1
10877,885,6,123.0,2,2
10878,885,9,164.0,1,2
10879,885,131,109.0,4,1
10880,885,10,44.0,5,0
10881,885,1,37.0,6,0
10882,885,5,12.0,7,0
10883,885,15,5.0,8,0
10884,885,3,0.0,9,0
10885,885,206,0.0,10,0
10886,885,207,0.0,11,0
10887,886,208,114.0,4,1
10888,886,6,145.0,2,2
10889,886,9,201.0,1,3
10890,886,131,134.0,3,1
10891,886,10,51.0,5,0
10892,886,1,37.0,6,0
10893,886,5,20.0,7,0
10894,886,15,5.0,8,0
10895,886,3,0.0,9,0
10896,886,206,0.0,10,0
10897,886,207,0.0,11,0
10898,887,208,124.0,4,1
10899,887,6,168.0,3,2
10900,887,9,219.0,1,3
10901,887,131,171.0,2,2
10902,887,10,59.0,5,0
10903,887,1,37.0,6,0
10904,887,5,24.0,7,0
10905,887,15,6.0,8,0
10906,887,3,0.0,9,0
10907,887,206,0.0,10,0
10908,887,207,0.0,11,0
10909,888,208,157.0,4,1
10910,888,6,180.0,3,2
10911,888,9,250.0,1,4
10912,888,131,183.0,2,2
10913,888,10,59.0,5,0
10914,888,1,49.0,6,0
10915,888,5,24.0,7,0
10916,888,15,7.0,8,0
10917,888,3,0.0,9,0
10918,888,206,0.0,10,0
10919,888,207,0.0,11,0
10920,890,208,183.0,4,1
10921,890,6,194.0,3,2
10922,890,9,277.0,1,4
10923,890,131,208.0,2,3
10924,890,10,59.0,5,0
10925,890,1,57.0,6,0
10926,890,5,24.0,7,0
10927,890,15,7.0,8,0
10928,890,3,1.0,9,0
10929,890,206,0.0,10,0
10930,890,207,0.0,11,0
10931,891,208,187.0,4,1
10932,891,6,218.0,3,2
10933,891,9,312.0,1,5
10934,891,131,235.0,2,3
10935,891,10,61.0,6,0
10936,891,1,65.0,5,0
10937,891,5,25.0,7,0
10938,891,15,7.0,8,0
10939,891,3,1.0,9,0
10940,891,206,0.0,10,0
10941,891,207,0.0,11,0
10942,893,207,0.0,11,0
10943,893,206,0.0,10,0
10944,893,15,19.0,8,0
10945,893,5,31.0,7,0
10946,893,3,1.0,9,0
10947,893,1,76.0,5,0
10948,893,10,62.0,6,0
10949,893,131,267.0,3,3
10950,893,9,377.0,1,7
10951,893,6,274.0,2,2
10952,893,208,206.0,4,1
10953,892,208,191.0,4,1
10954,892,6,248.0,2,2
10955,892,9,352.0,1,6
10956,892,131,245.0,3,3
10957,892,10,61.0,6,0
10958,892,1,66.0,5,0
10959,892,5,31.0,7,0
10960,892,15,17.0,8,0
10961,892,3,1.0,9,0
10962,892,206,0.0,10,0
10963,892,207,0.0,11,0
10964,894,208,239.0,4,1
10965,894,6,284.0,2,2
10966,894,9,402.0,1,8
10967,894,131,283.0,3,3
10968,894,10,62.0,6,0
10969,894,1,81.0,5,0
10970,894,5,31.0,8,0
10971,894,15,31.0,7,0
10972,894,3,1.0,9,0
10973,894,206,0.0,10,0
10974,894,207,0.0,11,0
10975,895,208,264.0,4,1
10976,895,6,297.0,2,2
10977,895,9,445.0,1,9
10978,895,131,287.0,3,3
10979,895,10,62.0,6,0
10980,895,1,83.0,5,0
10981,895,5,31.0,8,0
10982,895,15,45.0,7,0
10983,895,3,1.0,9,0
10984,895,206,0.0,10,0
10985,895,207,0.0,11,0
10986,896,208,285.0,4,1
10987,896,6,309.0,3,2
10988,896,9,470.0,1,10
10989,896,131,313.0,2,3
10990,896,10,68.0,6,0
10991,896,1,93.0,5,0
10992,896,5,32.0,8,0
10993,896,15,45.0,7,0
10994,896,3,1.0,9,0
10995,896,206,0.0,10,0
10996,896,207,0.0,11,0
10997,897,208,297.0,4,1
10998,897,6,323.0,3,2
10999,897,9,513.0,1,11
11000,897,131,334.0,2,3
11001,897,10,77.0,6,0
11002,897,1,95.0,5,0
11003,897,5,32.0,8,0
11004,897,15,45.0,7,0
11005,897,3,1.0,9,0
11006,897,206,0.0,10,0
11007,897,207,0.0,11,0
11008,898,208,315.0,4,1
11009,898,6,333.0,3,2
11010,898,9,553.0,1,12
11011,898,131,348.0,2,3
11012,898,10,77.0,6,0
11013,898,1,102.0,5,0
11014,898,5,32.0,8,0
11015,898,15,53.0,7,0
11016,898,3,5.0,9,0
11017,898,206,0.0,10,0
11018,898,207,0.0,11,0
11019,899,208,315.0,4,1
11020,899,6,354.0,3,2
11021,899,9,596.0,1,13
11022,899,131,360.0,2,3
11023,899,10,77.0,6,0
11024,899,1,122.0,5,0
11025,899,5,33.0,8,0
11026,899,15,57.0,7,0
11027,899,3,5.0,9,0
11028,899,206,0.0,10,0
11029,899,207,0.0,11,0
11030,272,30,0.0,14,0
11031,257,1,0.0,12,0
11032,257,29,0.0,13,0
11033,257,30,0.0,14,0
11034,258,29,3.0,5,0
11035,258,30,0.0,14,0
11036,259,30,0.0,14,0
11037,260,30,0.0,14,0
11038,261,30,0.0,14,0
11039,262,30,0.0,14,0
11040,263,30,0.0,14,0
11041,264,30,0.0,14,0
11042,265,30,0.0,14,0
11043,266,30,0.0,14,0
11044,267,30,0.0,14,0
11045,268,30,0.0,14,0
11046,269,30,0.0,14,0
11047,270,30,0.0,14,0
11048,271,30,0.0,14,0
11049,36,6,13.0,1,1
11050,36,12,0.0,10,0
11051,37,12,0.0,10,0
11052,38,12,0.0,10,0
11053,39,12,0.0,9,0
11054,40,12,0.0,10,0
11055,41,12,0.0,10,0
11056,42,12,0.0,10,0
11057,43,12,0.0,10,0
11058,44,12,0.0,10,0
11059,45,12,0.0,10,0
11060,46,12,0.0,10,0
11061,47,12,0.0,10,0
11062,48,12,0.0,10,0
11063,49,12,0.0,10,0
11064,50,12,1.0,9,0
11065,51,12,1.0,10,0
11066,52,12,1.0,10,0
11067,901,1,43.0,2,0
11068,901,131,68.0,1,2
11069,900,9,0.0,11,0
11070,900,207,0.0,10,0
11071,900,206,0.0,8,0
11072,900,208,0.0,9,0
11073,900,15,0.0,7,0
11074,900,5,6.0,6,0
11075,900,10,9.0,5,0
11076,900,3,10.0,4,0
11077,900,6,18.0,3,0
11078,900,1,33.0,1,0
11079,900,131,25.0,2,1
11080,901,6,30.0,3,0
11081,901,3,20.0,4,0
11082,901,10,19.0,5,0
11083,901,5,7.0,7,0
11084,901,15,0.0,8,0
11085,901,206,0.0,11,0
11086,901,208,0.0,9,0
11087,901,207,0.0,10,0
11088,901,9,15.0,6,0
11089,902,131,111.0,1,3
11090,902,1,43.0,3,0
11091,902,6,33.0,5,0
11092,902,3,30.0,6,0
11093,902,10,44.0,2,0
11094,902,5,7.0,7,0
11095,902,15,0.0,9,0
11096,902,206,0.0,10,0
11097,902,208,0.0,8,0
11098,902,207,0.0,11,0
11099,902,9,35.0,4,0
11100,903,131,154.0,1,4
11101,903,1,43.0,5,0
11102,903,6,52.0,4,0
11103,903,3,36.0,6,0
11104,903,10,54.0,3,0
11105,903,5,8.0,7,0
11106,903,15,0.0,9,0
11107,903,206,0.0,10,0
11108,903,208,0.0,8,0
11109,903,207,0.0,11,0
11110,903,9,57.0,2,0
11111,904,131,197.0,1,5
11112,904,1,43.0,6,0
11113,904,6,66.0,3,0
11114,904,3,46.0,5,0
11115,904,10,57.0,4,0
11116,904,5,8.0,7,0
11117,904,15,0.0,9,0
11118,904,206,0.0,10,0
11119,904,208,4.0,8,0
11120,904,207,0.0,11,0
11121,904,9,84.0,2,0
11122,905,131,240.0,1,6
11123,905,1,52.0,5,0
11124,905,6,78.0,3,0
11125,905,3,52.0,6,0
11126,905,10,67.0,4,0
11127,905,5,8.0,8,0
11128,905,15,0.0,10,0
11129,905,206,2.0,9,0
11130,905,208,8.0,7,0
11131,905,207,0.0,11,0
11132,905,9,99.0,2,0
11133,906,131,258.0,1,6
11134,906,1,66.0,5,0
11135,906,6,87.0,3,0
11136,906,3,58.0,6,0
11137,906,10,77.0,4,0
11138,906,5,12.0,7,0
11139,906,15,0.0,10,0
11140,906,206,2.0,9,0
11141,906,208,8.0,8,0
11142,906,207,0.0,11,0
11143,906,9,139.0,2,1
11144,907,131,301.0,1,7
11145,907,1,72.0,6,0
11146,907,6,98.0,3,0
11147,907,3,85.0,5,0
11148,907,10,87.0,4,0
11149,907,5,12.0,7,0
11150,907,15,0.0,10,0
11151,907,206,2.0,9,0
11152,907,208,8.0,8,0
11153,907,207,0.0,11,0
11154,907,9,143.0,2,1
11155,908,131,326.0,1,8
11156,908,1,90.0,6,0
11157,908,6,106.0,3,0
11158,908,3,103.0,4,0
11159,908,10,91.0,5,0
11160,908,5,15.0,7,0
11161,908,15,0.0,10,0
11162,908,206,2.0,9,0
11163,908,208,8.0,8,0
11164,908,207,0.0,11,0
11165,908,9,168.0,2,1
11166,909,131,366.0,1,9
11167,909,1,96.0,6,0
11168,909,6,116.0,4,0
11169,909,3,121.0,3,0
11170,909,10,98.0,5,0
11171,909,5,15.0,7,0
11172,909,15,0.0,10,0
11173,909,206,2.0,9,0
11174,909,208,8.0,8,0
11175,909,207,0.0,11,0
11176,909,9,188.0,2,1
11177,910,131,393.0,1,9
11178,910,1,97.0,6,0
11179,910,6,142.0,3,0
11180,910,3,135.0,4,0
11181,910,10,98.0,5,0
11182,910,5,17.0,7,0
11183,910,15,0.0,10,0
11184,910,206,2.0,9,0
11185,910,208,8.0,8,0
11186,910,207,0.0,11,0
11187,910,9,219.0,2,2
11188,911,131,411.0,1,9
11189,911,1,105.0,5,0
11190,911,6,160.0,3,0
11191,911,3,150.0,4,0
11192,911,10,103.0,6,0
11193,911,5,19.0,7,0
11194,911,15,0.0,10,0
11195,911,206,2.0,9,0
11196,911,208,8.0,8,0
11197,911,207,0.0,11,0
11198,911,9,254.0,2,3
11199,912,131,454.0,1,10
11200,912,1,110.0,5,0
11201,912,6,162.0,4,0
11202,912,3,177.0,3,0
11203,912,10,109.0,6,0
11204,912,5,19.0,7,0
11205,912,15,0.0,10,0
11206,912,206,2.0,9,0
11207,912,208,8.0,8,0
11208,912,207,0.0,11,0
11209,912,9,272.0,2,3
11210,913,131,479.0,1,11
11211,913,1,111.0,6,0
11212,913,6,178.0,4,0
11213,913,3,187.0,3,0
11214,913,10,117.0,5,0
11215,913,5,27.0,7,0
11216,913,15,0.0,10,0
11217,913,206,2.0,9,0
11218,913,208,8.0,8,0
11219,913,207,0.0,11,0
11220,913,9,305.0,2,3
11221,914,131,522.0,1,12
11222,914,1,121.0,6,0
11223,914,6,178.0,4,0
11224,914,3,201.0,3,0
11225,914,10,122.0,5,0
11226,914,5,29.0,7,0
11227,914,15,0.0,10,0
11228,914,206,2.0,9,0
11229,914,208,8.0,8,0
11230,914,207,0.0,11,0
11231,914,9,332.0,2,3
11232,915,131,565.0,1,13
11233,915,1,143.0,5,0
11234,915,6,188.0,4,0
11235,915,3,216.0,3,0
11236,915,10,123.0,6,0
11237,915,5,29.0,7,0
11238,915,15,0.0,10,0
11239,915,206,2.0,9,0
11240,915,208,8.0,8,0
11241,915,207,0.0,11,0
11242,915,9,342.0,2,3
11243,916,131,608.0,1,14
11244,916,1,147.0,5,0
11245,916,6,196.0,4,0
11246,916,3,238.0,3,0
11247,916,10,123.0,6,0
11248,916,5,30.0,7,0
11249,916,15,0.0,10,0
11250,916,206,2.0,9,0
11251,916,208,10.0,8,0
11252,916,207,0.0,11,0
11253,916,9,363.0,2,3
11254,917,131,651.0,1,15
11255,917,1,161.0,5,0
11256,917,6,210.0,4,0
11257,917,3,254.0,3,0
11258,917,10,127.0,6,0
11259,917,5,30.0,7,0
11260,917,15,0.0,10,0
11261,917,206,2.0,9,0
11262,917,208,10.0,8,0
11263,917,207,0.0,11,0
11264,917,9,373.0,2,3
11265,918,131,701.0,1,16
11266,918,1,181.0,5,0
11267,918,6,216.0,4,0
11268,918,3,320.0,3,0
11269,918,10,155.0,6,0
11270,918,5,30.0,7,0
11271,918,15,0.0,10,0
11272,918,206,2.0,9,0
11273,918,208,10.0,8,0
11274,918,207,0.0,11,0
11275,918,9,405.0,2,3
11276,969,6,37.0,1,1
11277,926,131,43.0,1,1
11278,926,6,15.0,2,0
11279,926,3,12.0,4,0
11280,926,15,14.0,3,0
11281,926,9,8.0,5,0
11282,926,10,7.0,6,0
11283,926,5,2.0,7,0
11284,926,1,0.0,8,0
11285,926,208,0.0,9,0
11286,927,131,76.0,1,1
11287,927,6,52.0,2,1
11288,927,3,30.0,3,0
11289,927,15,14.0,4,0
11290,927,9,11.0,6,0
11291,927,10,7.0,7,0
11292,927,5,12.0,5,0
11293,927,1,0.0,9,0
11294,927,208,0.0,8,0
11295,927,209,0.0,10,0
11296,928,131,119.0,1,2
11297,928,6,79.0,2,1
11298,928,3,48.0,3,0
11299,928,15,19.0,4,0
11300,928,9,13.0,5,0
11301,928,10,7.0,7,0
11302,928,5,12.0,6,0
11303,928,1,0.0,9,0
11304,928,208,6.0,8,0
11305,928,209,0.0,10,0
11306,929,131,159.0,1,3
11307,929,6,107.0,2,1
11308,929,3,61.0,3,0
11309,929,15,19.0,5,0
11310,929,9,23.0,4,0
11311,929,10,11.0,8,0
11312,929,5,12.0,7,0
11313,929,1,0.0,9,0
11314,929,208,12.0,6,0
11315,929,209,0.0,10,0
11316,930,131,202.0,1,4
11317,930,6,132.0,2,1
11318,930,3,81.0,3,0
11319,930,15,19.0,5,0
11320,930,9,30.0,4,0
11321,930,10,11.0,8,0
11322,930,5,14.0,7,0
11323,930,1,0.0,9,0
11324,930,208,16.0,6,0
11325,930,209,0.0,10,0
11326,931,131,242.0,1,5
11327,931,6,158.0,2,1
11328,931,3,81.0,3,0
11329,931,15,21.0,5,0
11330,931,9,52.0,4,0
11331,931,10,17.0,6,0
11332,931,5,15.0,8,0
11333,931,1,4.0,9,0
11334,931,208,16.0,7,0
11335,931,209,0.0,10,0
11336,932,131,285.0,1,6
11337,932,6,180.0,2,1
11338,932,3,104.0,3,0
11339,932,15,21.0,6,0
11340,932,9,54.0,4,0
11341,932,10,21.0,7,0
11342,932,5,15.0,8,0
11343,932,1,4.0,9,0
11344,932,208,23.0,5,0
11345,932,209,0.0,10,0
11346,933,131,328.0,1,7
11347,933,6,192.0,2,1
11348,933,3,129.0,3,0
11349,933,15,21.0,7,0
11350,933,9,55.0,4,0
11351,933,10,31.0,5,0
11352,933,5,19.0,8,0
11353,933,1,4.0,9,0
11354,933,208,29.0,6,0
11355,933,209,0.0,10,0
11356,934,131,371.0,1,8
11357,934,6,211.0,2,1
11358,934,3,151.0,3,0
11359,934,15,21.0,7,0
11360,934,9,63.0,4,0
11361,934,10,39.0,5,0
11362,934,5,19.0,8,0
11363,934,1,5.0,9,0
11364,934,208,29.0,6,0
11365,934,209,0.0,10,0
11366,936,131,383.0,1,8
11367,936,6,236.0,2,2
11368,936,3,151.0,3,0
11369,936,15,22.0,8,0
11370,936,9,96.0,4,0
11371,936,10,39.0,5,0
11372,936,5,31.0,7,0
11373,936,1,17.0,9,0
11374,936,208,35.0,6,0
11375,936,209,0.0,10,0
11376,938,131,451.0,1,10
11377,937,209,0.0,10,0
11378,937,1,17.0,9,0
11379,937,5,35.0,7,0
11380,937,15,23.0,8,0
11381,937,208,50.0,5,0
11382,937,3,161.0,3,0
11383,937,10,49.0,6,0
11384,937,9,108.0,4,0
11385,937,6,242.0,2,2
11386,937,131,426.0,1,9
11387,938,6,270.0,2,2
11388,938,3,188.0,3,0
11389,938,15,25.0,8,0
11390,938,9,113.0,4,0
11391,938,10,63.0,5,0
11392,938,5,35.0,7,0
11393,938,1,17.0,9,0
11394,938,208,50.0,6,0
11395,938,209,0.0,10,0
11396,939,131,463.0,1,10
11397,939,6,310.0,2,3
11398,939,3,198.0,3,0
11399,939,15,26.0,8,0
11400,939,9,139.0,4,0
11401,939,10,69.0,5,0
11402,939,5,41.0,7,0
11403,939,1,17.0,9,0
11404,939,208,50.0,6,0
11405,939,209,0.0,10,0
11406,940,1,17.0,9,0
11407,940,9,139.0,4,0
11408,940,3,208.0,3,0
11409,940,209,0.0,10,0
11410,940,208,60.0,6,0
11411,940,5,44.0,7,0
11412,940,10,77.0,5,0
11413,940,6,337.0,2,3
11414,940,15,26.0,8,0
11415,940,131,506.0,1,11
11416,941,209,0.0,10,0
11417,941,208,66.0,6,0
11418,941,1,19.0,9,0
11419,941,5,45.0,7,0
11420,941,10,92.0,5,0
11421,941,9,149.0,4,0
11422,941,15,34.0,8,0
11423,941,3,220.0,3,0
11424,941,6,359.0,2,3
11425,942,209,0.0,10,0
11426,941,131,531.0,1,12
11427,942,208,70.0,6,0
11428,942,10,102.0,5,0
11429,942,15,36.0,8,0
11430,942,1,27.0,9,0
11431,942,5,63.0,7,0
11432,942,3,220.0,3,0
11433,942,9,150.0,4,0
11434,942,6,374.0,2,3
11435,942,131,574.0,1,13
11436,943,208,71.0,6,0
11437,943,10,112.0,5,0
11438,943,15,36.0,8,0
11439,943,209,0.0,10,0
11440,943,1,27.0,9,0
11441,943,5,65.0,7,0
11442,943,3,243.0,3,0
11443,943,9,172.0,4,0
11444,943,6,374.0,2,3
11445,943,131,617.0,1,14
11446,944,208,76.0,6,0
11447,944,10,120.0,5,0
11448,944,15,36.0,8,0
11449,944,209,0.0,10,0
11450,944,1,27.0,9,0
11451,944,5,67.0,7,0
11452,944,3,253.0,3,0
11453,944,9,178.0,4,0
11454,944,6,401.0,2,3
11455,944,131,660.0,1,15
11456,945,208,78.0,6,0
11457,945,10,136.0,5,0
11458,945,15,36.0,8,0
11459,945,209,0.0,10,0
11460,945,1,27.0,9,0
11461,945,5,67.0,7,0
11462,945,3,257.0,3,0
11463,945,9,187.0,4,0
11464,945,6,428.0,2,3
11465,945,131,703.0,1,16
11466,955,131,258.0,1,7
11467,948,15,0.0,10,0
11468,948,209,0.0,11,0
11469,948,131,43.0,1,1
11470,948,1,0.0,9,0
11471,948,4,0.0,8,0
11472,948,5,3.0,7,0
11473,948,10,6.0,6,0
11474,948,210,8.0,5,0
11475,948,3,14.0,3,0
11476,948,9,12.0,4,0
11477,948,6,15.0,2,0
11478,949,131,83.0,1,2
11479,949,6,33.0,2,0
11480,949,9,30.0,3,0
11481,949,3,20.0,4,0
11482,949,210,18.0,5,0
11483,949,10,6.0,7,0
11484,949,5,11.0,6,0
11485,949,4,0.0,9,0
11486,949,1,1.0,8,0
11487,949,15,0.0,10,0
11488,949,209,0.0,11,0
11489,950,131,114.0,1,3
11490,950,6,61.0,2,0
11491,950,9,57.0,3,0
11492,950,3,29.0,4,0
11493,950,210,18.0,5,0
11494,950,10,6.0,7,0
11495,950,5,17.0,6,0
11496,950,4,0.0,9,0
11497,950,1,1.0,8,0
11498,950,15,0.0,10,0
11499,950,209,0.0,11,0
11500,951,131,157.0,1,4
11501,951,6,76.0,2,0
11502,951,9,57.0,3,0
