,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22354,910,822,3,3,8,4.0,70,0 days 01:53:46.402000,6826402.0,63.0,3.0,0 days 00:01:26.850000,181.595,1
22355,910,818,5,8,9,2.0,70,0 days 01:54:03.585000,6843585.0,31.0,11.0,0 days 00:01:29.120000,176.97,1
22356,910,18,1,7,10,1.0,70,0 days 01:54:12.338000,6852338.0,50.0,13.0,0 days 00:01:29.156000,176.898,1
22357,910,16,15,11,11,0.0,70,0 days 01:54:13.227000,6853227.0,41.0,8.0,0 days 00:01:28.704000,177.8,1
22358,910,825,1,21,12,0.0,70,0 days 01:54:23.523000,6863523.0,41.0,10.0,0 days 00:01:28.883000,177.442,1
22359,910,813,208,20,13,0.0,70,0 days 01:54:29.082000,6869082.0,45.0,12.0,0 days 00:01:29.128000,176.954,1
22360,910,826,5,10,14,0.0,69,0 days 00:00:00,,51.0,14.0,0 days 00:01:29.401000,176.41400000000002,11
22361,910,824,206,15,15,0.0,69,0 days 00:00:00,,49.0,16.0,0 days 00:01:29.883000,175.468,11
22362,910,820,206,18,16,0.0,69,0 days 00:00:00,,47.0,15.0,0 days 00:01:29.499000,176.22,11
22363,910,821,15,13,17,0.0,33,0 days 00:00:00,,29.0,18.0,0 days 00:01:30.485000,174.3,31
22364,910,155,207,17,18,0.0,26,0 days 00:00:00,,21.0,19.0,0 days 00:01:32.888000,169.791,31
22365,910,815,10,12,19,0.0,23,0 days 00:00:00,,21.0,17.0,0 days 00:01:30.280000,174.696,3
22366,910,807,10,9,20,0.0,16,0 days 00:00:00,,14.0,20.0,0 days 00:01:41.151000,155.921,3
22367,910,154,208,14,21,0.0,11,0 days 00:00:00,,7.0,21.0,0 days 00:01:46.312000,148.352,3
22368,910,828,207,19,22,0.0,8,0 days 00:00:00,,6.0,22.0,0 days 00:01:48.459000,145.415,3
22369,911,817,9,5,1,25.0,44,0 days 01:24:36.556000,5076556.0,44.0,6.0,0 days 00:01:52.974000,223.187,1
22370,911,3,131,1,2,18.0,44,0 days 01:24:39.939000,5079939.0,36.0,1.0,0 days 00:01:50.511000,228.16099999999997,1
22371,911,822,3,6,3,15.0,44,0 days 01:25:04.588000,5104588.0,40.0,4.0,0 days 00:01:52.716000,223.69799999999998,1
22372,911,8,6,8,4,12.0,44,0 days 01:25:13.371000,5113371.0,39.0,13.0,0 days 00:01:54.090000,221.00400000000002,1
22373,911,20,9,3,5,10.0,44,0 days 01:25:28.752000,5128752.0,36.0,5.0,0 days 00:01:52.953000,223.229,1
22374,911,18,1,10,6,8.0,44,0 days 01:25:31.136000,5131136.0,38.0,8.0,0 days 00:01:53.483000,222.18599999999998,1
22375,911,4,6,4,7,6.0,44,0 days 01:25:37.718000,5137718.0,29.0,11.0,0 days 00:01:53.879000,221.41299999999998,1
22376,911,815,10,13,8,4.0,44,0 days 01:25:40.849000,5140849.0,28.0,16.0,0 days 00:01:54.532000,220.15099999999998,1
22377,911,826,5,11,9,2.0,44,0 days 01:25:41.903000,5141903.0,26.0,14.0,0 days 00:01:54.159000,220.87,1
22378,911,807,10,18,10,1.0,44,0 days 01:25:42.253000,5142253.0,40.0,9.0,0 days 00:01:53.612000,221.93400000000003,1
22379,911,818,5,12,11,0.0,44,0 days 01:25:48.476000,5148476.0,31.0,7.0,0 days 00:01:53.276000,222.592,1
22380,911,825,1,7,12,0.0,44,0 days 01:25:50.818000,5150818.0,28.0,15.0,0 days 00:01:54.203000,220.785,1
22381,911,13,3,9,13,0.0,44,0 days 01:25:52.531000,5152531.0,37.0,3.0,0 days 00:01:52.512000,224.104,1
22382,911,16,15,14,14,0.0,44,0 days 01:25:59.003000,5159003.0,36.0,2.0,0 days 00:01:52.413000,224.301,1
22383,911,821,15,20,15,0.0,44,0 days 01:26:07.381000,5167381.0,32.0,12.0,0 days 00:01:54,221.178,1
22384,911,820,206,19,16,0.0,43,0 days 00:00:00,,31.0,17.0,0 days 00:01:55.247000,218.785,11
22385,911,828,207,22,17,0.0,43,0 days 00:00:00,,26.0,19.0,0 days 00:01:55.900000,217.553,11
22386,911,824,206,16,18,0.0,39,0 days 00:00:00,,32.0,20.0,0 days 00:01:56.347000,216.717,6
22387,911,1,131,2,19,0.0,38,0 days 00:00:00,,33.0,10.0,0 days 00:01:53.707000,221.748,31
22388,911,154,208,15,20,0.0,33,0 days 00:00:00,,21.0,18.0,0 days 00:01:55.649000,218.025,31
22389,911,813,208,17,21,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.37615789473682,26
22390,911,827,207,21,22,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,204.44982352941182,131
22391,912,1,131,1,1,25.0,53,0 days 01:19:10.236000,4750236.0,29.0,1.0,0 days 00:01:28.004000,236.975,1
22392,912,3,131,2,2,18.0,53,0 days 01:19:13.411000,4753411.0,51.0,2.0,0 days 00:01:28.206000,236.43200000000002,1
22393,912,13,3,4,3,15.0,53,0 days 01:19:35.262000,4775262.0,46.0,3.0,0 days 00:01:28.342000,236.06799999999998,1
22394,912,822,3,3,4,12.0,53,0 days 01:19:51.022000,4791022.0,50.0,5.0,0 days 00:01:28.559000,235.49,1
22395,912,817,9,9,5,10.0,53,0 days 01:20:00.545000,4800545.0,53.0,6.0,0 days 00:01:28.588000,235.41299999999998,1
22396,912,20,9,8,6,8.0,53,0 days 01:20:10.201000,4810201.0,34.0,10.0,0 days 00:01:29.141000,233.952,1
22397,912,815,10,10,7,6.0,53,0 days 01:20:12.754000,4812754.0,35.0,8.0,0 days 00:01:29.107000,234.042,1
22398,912,18,1,6,8,4.0,53,0 days 01:20:13.299000,4813299.0,35.0,11.0,0 days 00:01:29.245000,233.68,1
22399,912,8,6,11,9,2.0,53,0 days 01:20:13.771000,4813771.0,43.0,7.0,0 days 00:01:28.942000,234.476,1
22400,912,825,1,5,10,1.0,53,0 days 01:20:16.407000,4816407.0,34.0,12.0,0 days 00:01:29.283000,233.58,1
22401,912,826,5,21,11,0.0,53,0 days 01:20:21.420000,4821420.0,51.0,4.0,0 days 00:01:28.486000,235.68400000000003,1
22402,912,807,10,13,12,0.0,53,0 days 01:20:22.842000,4822842.0,35.0,13.0,0 days 00:01:29.366000,233.363,1
22403,912,818,5,12,13,0.0,53,0 days 01:20:23.329000,4823329.0,39.0,9.0,0 days 00:01:29.121000,234.005,1
22404,912,813,208,16,14,0.0,52,0 days 00:00:00,,32.0,17.0,0 days 00:01:29.856000,232.09099999999998,11
22405,912,16,15,14,15,0.0,52,0 days 00:00:00,,46.0,14.0,0 days 00:01:29.375000,233.34,11
22406,912,154,208,17,16,0.0,52,0 days 00:00:00,,38.0,18.0,0 days 00:01:30.083000,231.50599999999997,11
22407,912,155,207,18,17,0.0,52,0 days 00:00:00,,35.0,21.0,0 days 00:01:30.758000,229.78400000000002,11
22408,912,824,206,19,18,0.0,52,0 days 00:00:00,,51.0,20.0,0 days 00:01:30.521000,230.386,11
22409,912,821,15,15,19,0.0,51,0 days 00:00:00,,40.0,15.0,0 days 00:01:29.449000,233.14700000000002,12
22410,912,828,207,22,20,0.0,51,0 days 00:00:00,,47.0,19.0,0 days 00:01:30.280000,231.00099999999998,12
22411,912,4,6,7,21,0.0,28,0 days 00:00:00,,23.0,16.0,0 days 00:01:29.680000,232.546,5
22412,912,820,206,20,22,0.0,5,0 days 00:00:00,,5.0,22.0,0 days 00:01:32.569000,225.28900000000002,3
22413,913,1,131,1,1,25.0,60,0 days 02:00:04.795000,7204795.0,39.0,1.0,0 days 00:01:50.417000,165.137,1
22414,913,20,9,4,2,18.0,60,0 days 02:00:18.329000,7218329.0,27.0,8.0,0 days 00:01:52.519000,162.05200000000002,1
22415,913,817,9,3,3,15.0,60,0 days 02:00:19.068000,7219068.0,30.0,9.0,0 days 00:01:52.569000,161.98,1
22416,913,4,6,5,4,12.0,60,0 days 02:00:20.184000,7220184.0,27.0,6.0,0 days 00:01:52.115000,162.636,1
22417,913,13,3,6,5,10.0,60,0 days 02:00:46.956000,7246956.0,27.0,13.0,0 days 00:01:53.283000,160.959,1
22418,913,818,5,12,6,8.0,60,0 days 02:01:01.596000,7261596.0,48.0,4.0,0 days 00:01:51.937000,162.895,1
22419,913,815,10,15,7,6.0,60,0 days 02:01:03.833000,7263833.0,46.0,5.0,0 days 00:01:52.007000,162.793,1
22420,913,8,6,7,8,4.0,60,0 days 02:01:05.436000,7265436.0,28.0,11.0,0 days 00:01:52.872000,161.545,1
22421,913,807,10,13,9,2.0,60,0 days 02:01:06.456000,7266456.0,27.0,10.0,0 days 00:01:52.762000,161.703,1
22422,913,825,1,9,10,1.0,60,0 days 02:01:07.025000,7267025.0,48.0,2.0,0 days 00:01:51.639000,163.33,1
22423,913,822,3,8,11,0.0,60,0 days 02:01:09.860000,7269860.0,25.0,7.0,0 days 00:01:52.515000,162.058,1
22424,913,813,208,18,12,0.0,60,0 days 02:01:11.710000,7271710.0,26.0,12.0,0 days 00:01:53.213000,161.059,1
22425,913,154,208,16,13,0.0,60,0 days 02:01:12.824000,7272824.0,25.0,15.0,0 days 00:01:53.543000,160.591,1
22426,913,826,5,10,14,0.0,60,0 days 02:01:16.803000,7276803.0,45.0,3.0,0 days 00:01:51.761000,163.151,1
22427,913,828,207,22,15,0.0,60,0 days 02:01:38.983000,7298983.0,14.0,19.0,0 days 00:01:55.416000,157.985,1
22428,913,824,206,19,16,0.0,60,0 days 02:01:39.338000,7299338.0,47.0,14.0,0 days 00:01:53.538000,160.59799999999998,1
22429,913,820,206,21,17,0.0,59,0 days 00:00:00,,43.0,17.0,0 days 00:01:53.807000,160.218,11
22430,913,18,1,11,18,0.0,52,0 days 00:00:00,,16.0,16.0,0 days 00:01:53.707000,160.359,31
22431,913,16,15,17,19,0.0,40,0 days 00:00:00,,10.0,18.0,0 days 00:01:53.948000,160.02,34
22432,913,821,15,14,20,0.0,17,0 days 00:00:00,,6.0,20.0,0 days 00:01:55.684000,157.619,10
22433,913,3,131,2,21,0.0,13,0 days 00:00:00,,5.0,21.0,0 days 00:01:56.769000,156.154,10
22434,913,155,207,20,22,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,204.44982352941182,131
22435,914,1,131,2,1,25.0,44,0 days 01:51:43.021000,6703021.0,39.0,1.0,0 days 00:01:51.600000,187.322,1
22436,914,3,131,1,2,18.0,44,0 days 01:51:52.201000,6712201.0,15.0,6.0,0 days 00:01:52.551000,185.739,1
22437,914,20,9,9,3,15.0,44,0 days 01:52:12.143000,6732143.0,32.0,3.0,0 days 00:01:51.915000,186.795,1
22438,914,817,9,6,4,12.0,44,0 days 01:52:21.839000,6741839.0,38.0,4.0,0 days 00:01:52.231000,186.269,1
22439,914,18,1,8,5,10.0,44,0 days 01:52:50.571000,6770571.0,33.0,2.0,0 days 00:01:51.721000,187.11900000000003,1
22440,914,822,3,3,6,8.0,44,0 days 01:53:36.794000,6816794.0,41.0,13.0,0 days 00:01:54.103000,183.213,1
22441,914,13,3,4,7,6.0,44,0 days 01:53:38.147000,6818147.0,39.0,8.0,0 days 00:01:53.450000,184.267,1
22442,914,807,10,13,8,4.0,44,0 days 01:53:38.969000,6818969.0,28.0,7.0,0 days 00:01:52.814000,185.30599999999998,1
22443,914,818,5,20,9,2.0,44,0 days 01:53:50.659000,6830659.0,35.0,11.0,0 days 00:01:53.562000,184.08599999999998,1
22444,914,815,10,11,10,1.0,43,0 days 00:00:00,,27.0,10.0,0 days 00:01:53.556000,184.095,11
22445,914,826,5,12,11,0.0,43,0 days 00:00:00,,25.0,12.0,0 days 00:01:54.021000,183.345,11
22446,914,8,6,10,12,0.0,43,0 days 00:00:00,,36.0,5.0,0 days 00:01:52.426000,185.946,11
22447,914,821,15,15,13,0.0,43,0 days 00:00:00,,40.0,17.0,0 days 00:01:55.372000,181.19799999999998,11
22448,914,825,1,7,14,0.0,43,0 days 00:00:00,,38.0,9.0,0 days 00:01:53.510000,184.17,11
22449,914,154,208,16,15,0.0,43,0 days 00:00:00,,28.0,16.0,0 days 00:01:55.302000,181.308,11
22450,914,813,208,22,16,0.0,43,0 days 00:00:00,,26.0,15.0,0 days 00:01:54.702000,182.25599999999997,11
22451,914,828,207,17,17,0.0,43,0 days 00:00:00,,27.0,14.0,0 days 00:01:54.669000,182.30900000000003,11
22452,914,820,206,21,18,0.0,43,0 days 00:00:00,,25.0,21.0,0 days 00:01:56.472000,179.486,11
22453,914,155,207,19,19,0.0,43,0 days 00:00:00,,29.0,18.0,0 days 00:01:55.641000,180.77599999999998,11
22454,914,824,206,18,20,0.0,41,0 days 00:00:00,,27.0,20.0,0 days 00:01:55.985000,180.24,3
22455,914,16,15,14,21,0.0,40,0 days 00:00:00,,25.0,19.0,0 days 00:01:55.753000,180.601,3
22456,914,4,6,5,22,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.125,40
22457,915,1,131,1,1,25.0,53,0 days 01:31:50.744000,5510744.0,48.0,3.0,0 days 00:01:41.606000,207.2,1
22458,915,3,131,2,2,18.0,53,0 days 01:32:04.401000,5524401.0,52.0,2.0,0 days 00:01:41.360000,207.703,1
22459,915,822,3,3,3,15.0,53,0 days 01:32:08.169000,5528169.0,53.0,1.0,0 days 00:01:40.896000,208.658,1
22460,915,18,1,4,4,12.0,53,0 days 01:32:20.978000,5540978.0,47.0,4.0,0 days 00:01:41.964000,206.472,1
22461,915,825,1,11,5,10.0,53,0 days 01:32:44.360000,5564360.0,44.0,14.0,0 days 00:01:43.076000,204.245,1
22462,915,4,6,7,6,8.0,53,0 days 01:32:50.760000,5570760.0,53.0,6.0,0 days 00:01:42.179000,206.03799999999998,1
22463,915,817,9,6,7,6.0,53,0 days 01:32:52.556000,5572556.0,50.0,13.0,0 days 00:01:43.050000,204.296,1
22464,915,20,9,10,8,4.0,53,0 days 01:32:56.929000,5576929.0,53.0,8.0,0 days 00:01:42.630000,205.13299999999998,1
22465,915,8,6,8,9,2.0,53,0 days 01:33:09.621000,5589621.0,45.0,11.0,0 days 00:01:42.919000,204.55599999999998,1
22466,915,815,10,12,10,1.0,53,0 days 01:33:10.811000,5590811.0,47.0,12.0,0 days 00:01:42.924000,204.547,1
22467,915,13,3,18,11,0.0,53,0 days 01:33:11.621000,5591621.0,47.0,10.0,0 days 00:01:42.879000,204.636,1
22468,915,807,10,17,12,0.0,53,0 days 01:33:12.053000,5592053.0,50.0,9.0,0 days 00:01:42.685000,205.023,1
22469,915,818,5,9,13,0.0,53,0 days 01:33:28.039000,5608039.0,53.0,7.0,0 days 00:01:42.550000,205.293,1
22470,915,826,5,5,14,0.0,52,0 days 00:00:00,,52.0,5.0,0 days 00:01:42.022000,206.355,11
22471,915,821,15,13,15,0.0,52,0 days 00:00:00,,45.0,18.0,0 days 00:01:44.075000,202.28400000000002,11
22472,915,16,15,14,16,0.0,52,0 days 00:00:00,,42.0,15.0,0 days 00:01:43.822000,202.77700000000002,11
22473,915,154,208,15,17,0.0,52,0 days 00:00:00,,49.0,19.0,0 days 00:01:44.461000,201.537,11
22474,915,813,208,21,18,0.0,52,0 days 00:00:00,,50.0,17.0,0 days 00:01:44.030000,202.372,11
22475,915,828,207,16,19,0.0,51,0 days 00:00:00,,48.0,16.0,0 days 00:01:43.979000,202.47099999999998,12
22476,915,155,207,19,20,0.0,21,0 days 00:00:00,,17.0,20.0,0 days 00:01:47.407000,196.00900000000001,23
22477,915,820,206,20,21,0.0,9,0 days 00:00:00,,8.0,21.0,0 days 00:01:48.268000,194.45,22
22478,916,1,131,2,1,25.0,56,0 days 01:40:04.785000,6004785.0,49.0,4.0,0 days 00:01:41.929000,194.71200000000002,1
22479,916,3,131,1,2,18.0,56,0 days 01:40:09.099000,6009099.0,48.0,5.0,0 days 00:01:41.932000,194.706,1
22480,916,817,9,5,3,15.0,56,0 days 01:40:30.345000,6030345.0,33.0,7.0,0 days 00:01:42.831000,193.00400000000002,1
22481,916,13,3,4,4,12.0,56,0 days 01:40:31.709000,6031709.0,50.0,9.0,0 days 00:01:42.971000,192.74099999999999,1
22482,916,822,3,3,5,10.0,56,0 days 01:40:35.777000,6035777.0,55.0,6.0,0 days 00:01:42.505000,193.61700000000002,1
22483,916,4,6,6,6,8.0,56,0 days 01:41:40.016000,6100016.0,47.0,2.0,0 days 00:01:41.474000,195.585,1
22484,916,20,9,18,7,6.0,56,0 days 01:41:40.519000,6100519.0,50.0,1.0,0 days 00:01:41.379000,195.768,1
22485,916,825,1,7,8,4.0,56,0 days 01:41:45.467000,6105467.0,29.0,14.0,0 days 00:01:44.287000,190.30900000000003,1
22486,916,818,5,14,10,1.0,56,0 days 01:41:53.648000,6113648.0,17.0,12.0,0 days 00:01:44.180000,190.50400000000002,1
22487,916,813,208,10,9,2.0,56,0 days 01:41:52.655000,6112655.0,38.0,11.0,0 days 00:01:43.808000,191.187,1
22488,916,154,208,16,11,0.0,55,0 days 00:00:00,,51.0,15.0,0 days 00:01:44.440000,190.03,11
22489,916,18,1,12,12,0.0,55,0 days 00:00:00,,33.0,13.0,0 days 00:01:44.255000,190.36700000000002,11
22490,916,8,6,8,13,0.0,55,0 days 00:00:00,,54.0,8.0,0 days 00:01:42.888000,192.89700000000002,11
22491,916,821,15,15,14,0.0,55,0 days 00:00:00,,47.0,10.0,0 days 00:01:43.006000,192.676,11
22492,916,826,5,17,15,0.0,55,0 days 00:00:00,,53.0,3.0,0 days 00:01:41.689000,195.171,11
22493,916,807,10,13,16,0.0,16,0 days 00:00:00,,15.0,16.0,0 days 00:01:46.226000,186.835,5
22494,916,815,10,11,17,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,196.4894230769231,130
22495,916,16,15,9,18,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
22496,917,3,131,1,1,25.0,71,0 days 01:30:02.555000,5402555.0,62.0,2.0,0 days 00:01:13.619000,210.71099999999998,1
22497,917,1,131,2,2,18.0,71,0 days 01:30:04.012000,5404012.0,62.0,1.0,0 days 00:01:13.555000,210.895,1
22498,917,13,3,3,3,15.0,71,0 days 01:30:43.586000,5443586.0,59.0,7.0,0 days 00:01:14.101000,209.34099999999998,1
22499,917,18,1,5,4,12.0,71,0 days 01:30:51.213000,5451213.0,68.0,4.0,0 days 00:01:13.999000,209.62900000000002,1
22500,917,20,9,6,5,10.0,71,0 days 01:30:53.975000,5453975.0,68.0,5.0,0 days 00:01:14.018000,209.576,1
22501,917,4,6,8,6,8.0,71,0 days 01:31:04.461000,5464461.0,55.0,10.0,0 days 00:01:14.313000,208.74400000000003,1
22502,917,8,6,10,7,6.0,71,0 days 01:31:06.285000,5466285.0,37.0,17.0,0 days 00:01:14.963000,206.93400000000003,1
22503,917,807,10,12,8,4.0,71,0 days 01:31:06.489000,5466489.0,70.0,3.0,0 days 00:01:13.728000,210.4,1
22504,917,825,1,7,9,2.0,71,0 days 01:31:12.640000,5472640.0,62.0,11.0,0 days 00:01:14.544000,208.097,1
22505,917,822,3,4,10,1.0,70,0 days 00:00:00,,64.0,9.0,0 days 00:01:14.229000,208.98,11
22506,917,826,5,17,11,0.0,70,0 days 00:00:00,,62.0,8.0,0 days 00:01:14.144000,209.21900000000002,11
22507,917,813,208,16,12,0.0,70,0 days 00:00:00,,47.0,14.0,0 days 00:01:14.810000,207.357,11
22508,917,818,5,15,13,0.0,70,0 days 00:00:00,,65.0,13.0,0 days 00:01:14.774000,207.457,11
22509,917,821,15,11,14,0.0,70,0 days 00:00:00,,64.0,16.0,0 days 00:01:14.875000,207.17700000000002,11
22510,917,815,10,18,15,0.0,70,0 days 00:00:00,,70.0,12.0,0 days 00:01:14.550000,208.08,11
22511,917,16,15,13,16,0.0,70,0 days 00:00:00,,42.0,15.0,0 days 00:01:14.834000,207.29,11
22512,917,154,208,14,17,0.0,63,0 days 00:00:00,,63.0,6.0,0 days 00:01:14.070000,209.428,18
22513,917,817,9,9,18,0.0,39,0 days 00:00:00,,30.0,18.0,0 days 00:01:15.387000,205.77,22
22514,918,1,131,2,1,50.0,55,0 days 01:39:02.619000,5942619.0,49.0,4.0,0 days 00:01:45.599000,189.342,1
22515,918,13,3,4,2,36.0,55,0 days 01:39:05.195000,5945195.0,47.0,2.0,0 days 00:01:44.826000,190.738,1
22516,918,822,3,3,3,30.0,55,0 days 01:39:31.499000,5971499.0,54.0,6.0,0 days 00:01:45.727000,189.113,1
22517,918,817,9,20,4,24.0,55,0 days 01:39:39.856000,5979856.0,50.0,1.0,0 days 00:01:44.496000,191.34099999999998,1
22518,918,18,1,6,5,20.0,55,0 days 01:40:02.953000,6002953.0,47.0,9.0,0 days 00:01:46.739000,187.32,1
22519,918,807,10,12,6,16.0,55,0 days 01:40:04.767000,6004767.0,47.0,7.0,0 days 00:01:45.777000,189.024,1
22520,918,815,10,11,7,12.0,55,0 days 01:40:13.679000,6013679.0,49.0,8.0,0 days 00:01:45.808000,188.968,1
22521,918,20,9,19,8,8.0,55,0 days 01:40:14.664000,6014664.0,51.0,3.0,0 days 00:01:45.552000,189.42700000000002,1
22522,918,4,6,8,9,4.0,55,0 days 01:40:28.432000,6028432.0,45.0,12.0,0 days 00:01:47.424000,186.12599999999998,1
22523,918,8,6,7,10,2.0,55,0 days 01:40:30.439000,6030439.0,46.0,16.0,0 days 00:01:47.736000,185.58599999999998,1
22524,918,825,1,9,11,0.0,55,0 days 01:40:32.995000,6032995.0,37.0,10.0,0 days 00:01:46.824000,187.171,1
22525,918,818,5,10,12,0.0,55,0 days 01:40:34.566000,6034566.0,50.0,5.0,0 days 00:01:45.686000,189.18599999999998,1
22526,918,154,208,18,13,0.0,54,0 days 00:00:00,,35.0,17.0,0 days 00:01:47.897000,185.31,11
22527,918,3,131,1,14,0.0,54,0 days 00:00:00,,17.0,11.0,0 days 00:01:46.869000,187.092,11
22528,918,821,15,14,15,0.0,54,0 days 00:00:00,,43.0,15.0,0 days 00:01:47.698000,185.65200000000002,11
22529,918,16,15,13,16,0.0,54,0 days 00:00:00,,44.0,14.0,0 days 00:01:47.508000,185.98,11
22530,918,829,207,17,17,0.0,54,0 days 00:00:00,,47.0,18.0,0 days 00:01:48.398000,184.453,11
22531,918,155,207,16,18,0.0,42,0 days 00:00:00,,38.0,13.0,0 days 00:01:47.431000,186.113,31
22532,918,813,208,15,19,0.0,26,0 days 00:00:00,,9.0,20.0,0 days 00:01:48.933000,183.547,131
22533,918,826,5,5,20,0.0,14,0 days 00:00:00,,10.0,19.0,0 days 00:01:48.748000,183.859,131
22534,926,1,131,1,1,25.0,58,0 days 01:31:54.067000,5514067.0,50.0,1.0,0 days 00:01:30.945000,209.915,1
22535,926,3,131,2,2,18.0,58,0 days 01:31:55.427000,5515427.0,47.0,2.0,0 days 00:01:31.092000,209.577,1
22536,926,20,6,4,3,15.0,58,0 days 01:32:28.590000,5548590.0,52.0,4.0,0 days 00:01:31.457000,208.74,1
22537,926,13,3,3,4,12.0,58,0 days 01:32:32.263000,5552263.0,50.0,6.0,0 days 00:01:31.719000,208.144,1
22538,926,831,15,10,5,10.0,58,0 days 01:33:29.216000,5609216.0,46.0,9.0,0 days 00:01:32.612000,206.137,1
22539,926,817,9,6,6,8.0,57,0 days 00:00:00,,46.0,10.0,0 days 00:01:32.797000,205.726,11
22540,926,807,10,13,7,6.0,57,0 days 00:00:00,,48.0,8.0,0 days 00:01:31.970000,207.576,11
22541,926,828,15,15,8,4.0,57,0 days 00:00:00,,51.0,5.0,0 days 00:01:31.560000,208.505,11
22542,926,832,5,7,9,2.0,57,0 days 00:00:00,,49.0,11.0,0 days 00:01:32.872000,205.56,11
22543,926,815,10,14,10,1.0,57,0 days 00:00:00,,46.0,7.0,0 days 00:01:31.959000,207.601,11
22544,926,18,1,16,11,0.0,56,0 days 00:00:00,,56.0,12.0,0 days 00:01:33.338000,204.53400000000002,12
22545,926,8,6,5,12,0.0,40,0 days 00:00:00,,36.0,3.0,0 days 00:01:31.426000,208.81099999999998,36
22546,926,830,5,11,13,0.0,32,0 days 00:00:00,,30.0,13.0,0 days 00:01:34.295000,202.458,5
22547,926,154,208,8,14,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,196.20333333333335,75
22548,926,813,208,9,15,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.00087162162166,3
22549,926,826,9,12,16,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.86299999999997,54
22550,926,825,1,17,17,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.86299999999997,54
22551,926,822,3,0,18,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.86299999999997,54
22552,927,20,6,2,1,25.0,56,0 days 01:41:05.793000,6065793.0,46.0,3.0,0 days 00:01:43.648000,193.50099999999998,1
22553,927,1,131,1,2,18.0,56,0 days 01:41:14.362000,6074362.0,45.0,2.0,0 days 00:01:43.125000,193.50099999999998,1
22554,927,3,131,3,3,15.0,56,0 days 01:41:18.103000,6078103.0,43.0,1.0,0 days 00:01:42.062000,195.516,1
22555,927,8,6,11,4,12.0,56,0 days 01:41:59.615000,6119615.0,40.0,7.0,0 days 00:01:44.124000,191.644,1
22556,927,822,3,8,5,10.0,56,0 days 01:42:16.202000,6136202.0,42.0,6.0,0 days 00:01:44.088000,191.71,1
22557,927,13,3,7,6,8.0,56,0 days 01:42:19.379000,6139379.0,40.0,5.0,0 days 00:01:43.990000,191.891,1
22558,927,830,5,6,7,6.0,56,0 days 01:42:43.555000,6163555.0,42.0,9.0,0 days 00:01:44.579000,190.81,1
22559,927,832,5,15,8,4.0,55,0 days 00:00:00,,37.0,15.0,0 days 00:01:45.507000,189.132,11
22560,927,826,9,5,9,2.0,55,0 days 00:00:00,,41.0,8.0,0 days 00:01:44.514000,190.929,11
22561,927,817,9,4,10,1.0,55,0 days 00:00:00,,42.0,13.0,0 days 00:01:45.312000,189.482,11
22562,927,154,208,10,11,0.0,55,0 days 00:00:00,,36.0,10.0,0 days 00:01:44.812000,190.386,11
22563,927,831,15,16,12,0.0,55,0 days 00:00:00,,45.0,4.0,0 days 00:01:43.902000,192.054,11
22564,927,815,10,14,13,0.0,55,0 days 00:00:00,,37.0,14.0,0 days 00:01:45.345000,189.423,11
22565,927,807,10,13,14,0.0,55,0 days 00:00:00,,46.0,11.0,0 days 00:01:44.822000,190.368,11
22566,927,833,209,19,15,0.0,53,0 days 00:00:00,,44.0,19.0,0 days 00:01:49.040000,183.00400000000002,13
22567,927,813,208,12,16,0.0,47,0 days 00:00:00,,38.0,12.0,0 days 00:01:45.070000,189.919,31
22568,927,18,1,17,17,0.0,41,0 days 00:00:00,,38.0,16.0,0 days 00:01:46.056000,188.153,101
22569,927,4,1,18,18,0.0,21,0 days 00:00:00,,17.0,17.0,0 days 00:01:48.460000,183.983,132
22570,927,828,15,9,19,0.0,3,0 days 00:00:00,,3.0,18.0,0 days 00:01:48.760000,183.475,20
22571,927,829,209,0,20,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
22572,928,1,131,1,1,25.0,56,0 days 01:39:42.008000,5982008.0,31.0,1.0,0 days 00:01:42.208000,191.99599999999998,1
22573,928,3,131,2,2,18.0,56,0 days 01:39:42.722000,5982722.0,39.0,2.0,0 days 00:01:42.565000,191.328,1
22574,928,20,6,3,3,15.0,56,0 days 01:39:44.996000,5984996.0,15.0,5.0,0 days 00:01:43.018000,190.487,1
22575,928,8,6,6,4,12.0,56,0 days 01:39:45.843000,5985843.0,48.0,6.0,0 days 00:01:43.026000,190.472,1
22576,928,13,3,4,5,10.0,56,0 days 01:39:50.552000,5990552.0,37.0,4.0,0 days 00:01:42.734000,191.013,1
